timestamps,TP9,AF7,AF8,TP10,Right AUX
1743047082.854,-24.902,-29.297,-30.762,-22.461,0.000
1743047082.858,-29.297,-24.902,-28.320,-20.020,0.000
1743047082.862,-15.137,-10.742,-19.043,-10.254,0.000
1743047082.866,-7.812,-9.766,-23.926,-8.301,0.000
1743047082.869,-23.926,-20.996,-34.180,-18.066,0.000
1743047082.873,-24.414,-24.414,-34.180,-29.785,0.000
1743047082.877,-19.043,-29.297,-36.621,-27.344,0.000
1743047082.881,-22.949,-28.320,-35.645,-21.973,0.000
1743047082.885,-24.414,-26.855,-28.320,-28.320,0.000
1743047082.889,-17.090,-20.020,-20.508,-22.949,0.000
1743047082.893,-17.090,-21.973,-27.832,-15.625,0.000
1743047082.897,-26.367,-33.691,-34.668,-19.531,0.000
1743047082.901,-22.949,-32.227,-28.809,-18.066,0.000
1743047082.905,-15.625,-24.414,-21.973,-20.508,0.000
1743047082.909,-20.996,-24.414,-25.391,-22.461,0.000
1743047082.912,-24.902,-27.832,-32.227,-24.902,0.000
